User_ID,Full_Name,Department,Job_Title,Status,Last_Login
U00491,User_491,Legal,Counsel,Active,2026-02-28
U00492,User_492,HR,Payroll Specialist,Active,2026-02-14
U00493,User_493,Operations,Logistics Coordinator,Active,2026-01-14
U00494,User_494,IT,Developer,Active,2026-02-18
U00495,User_495,HR,Recruiter,Active,2026-01-12
U00496,User_496,HR,Recruiter,Active,2026-03-27
U00497,User_497,Legal,Legal Assistant,Active,2026-01-25
U00498,User_498,HR,Recruiter,Active,2026-02-05
U00499,User_499,HR,Recruiter,Terminated,2026-02-24
U00500,User_500,Sales,Account Executive,Active,2026-01-08
U00501,User_501,IT,Security Analyst,Active,2026-01-13
U00502,User_502,Sales,Account Executive,Active,2026-01-12
U00503,User_503,Sales,Sales Manager,Active,2026-02-20
U00504,User_504,Finance,Controller,Active,2026-03-26
U00505,User_505,Legal,Counsel,Active,2026-01-20
U00506,User_506,Finance,Finance Manager,Terminated,2026-01-07
U00507,User_507,Operations,Warehouse Manager,Active,2025-12-31
U00508,User_508,Finance,Accountant,Active,2026-03-26
U00509,User_509,Sales,Sales Manager,Active,2025-12-31
U00510,User_510,IT,IT Manager,Terminated,2026-02-02
U00511,User_511,Operations,Warehouse Manager,Active,2026-01-20
U00512,User_512,Sales,Account Executive,Active,2026-02-21
U00513,User_513,Legal,Legal Assistant,Terminated,2026-01-20
U00514,User_514,Sales,Account Executive,Terminated,2026-03-04
U00515,User_515,IT,IT Manager,Active,2026-03-14
U00516,User_516,Legal,Legal Assistant,Active,2026-01-19
U00517,User_517,HR,Payroll Specialist,Active,2026-01-19
U00518,User_518,IT,System Admin,Active,2026-01-30
U00519,User_519,Operations,Logistics Coordinator,Active,2025-12-31
U00520,User_520,Legal,Legal Assistant,Active,2026-02-01
U00521,User_521,Operations,Logistics Coordinator,Active,2026-01-17
U00522,User_522,IT,Security Analyst,Active,2026-03-19
U00523,User_523,Sales,Sales Manager,Terminated,2026-02-14
U00524,User_524,Sales,Sales Manager,Active,2026-03-16
U00525,User_525,Sales,Sales Manager,Active,2026-02-01
U00526,User_526,IT,System Admin,Active,2026-02-24
U00527,User_527,HR,HR Generalist,Active,2026-01-20
U00528,User_528,Operations,Warehouse Manager,Active,2026-02-17
U00529,User_529,Legal,Legal Assistant,Active,2026-02-20
U00530,User_530,Sales,Account Executive,Active,2026-01-13
U00531,User_531,Operations,Warehouse Manager,Active,2026-03-23
U00532,User_532,Legal,Counsel,Active,2026-01-21
U00533,User_533,IT,Security Analyst,Active,2026-02-22
U00534,User_534,Legal,Legal Assistant,Active,2026-03-06
U00535,User_535,IT,IT Manager,Active,2026-01-17
U00536,User_536,Sales,Sales Manager,Active,2026-01-21
U00537,User_537,IT,IT Manager,Active,2026-02-14
U00538,User_538,Operations,Buyer,Active,2026-01-31
U00539,User_539,Operations,Logistics Coordinator,Active,2026-02-13
U00540,User_540,HR,Payroll Specialist,Active,2026-02-19
U00541,User_541,IT,Security Analyst,Active,2026-01-19
U00542,User_542,Sales,Account Executive,Active,2026-01-15
U00543,User_543,Operations,Logistics Coordinator,Active,2026-03-05
U00544,User_544,Sales,Account Executive,Active,2026-03-15
U00545,User_545,Operations,Logistics Coordinator,Terminated,2026-02-17
U00546,User_546,Legal,Legal Assistant,Active,2026-02-01
U00547,User_547,Operations,Logistics Coordinator,Active,2026-03-18
U00548,User_548,IT,Security Analyst,Active,2026-02-21
U00549,User_549,Finance,Accountant,Active,2026-02-07
U00550,User_550,IT,System Admin,Active,2026-01-26
U00551,User_551,IT,System Admin,Active,2025-12-31
U00552,User_552,Legal,Counsel,Active,2026-01-30
U00553,User_553,IT,Developer,Terminated,2026-01-20
U00554,User_554,Operations,Warehouse Manager,Terminated,2025-12-28
U00555,User_555,HR,Payroll Specialist,Active,2026-03-08
U00556,User_556,Operations,Logistics Coordinator,Active,2026-01-11
U00557,User_557,Finance,Finance Manager,Active,2026-03-16
U00558,User_558,IT,Security Analyst,Terminated,2026-01-12
U00559,User_559,HR,Payroll Specialist,Active,2026-02-13
U00560,User_560,IT,Developer,Active,2026-03-02
U00561,User_561,HR,Payroll Specialist,Active,2026-03-22
U00562,User_562,IT,System Admin,Active,2026-03-16
U00563,User_563,HR,HR Generalist,Active,2026-03-24
U00564,User_564,Finance,Finance Manager,Active,2026-02-17
U00565,User_565,Finance,Finance Manager,Active,2026-01-03
U00566,User_566,Legal,Legal Assistant,Active,2026-01-02
U00567,User_567,Sales,Account Executive,Terminated,2026-02-06
U00568,User_568,Finance,AP Clerk,Active,2026-01-09
U00569,User_569,Legal,Legal Assistant,Active,2026-03-09
U00570,User_570,Operations,Buyer,Active,2026-03-21
U00571,User_571,IT,System Admin,Active,2026-03-26
U00572,User_572,IT,Security Analyst,Active,2026-03-12
U00573,User_573,Finance,AP Clerk,Active,2026-02-24
U00574,User_574,Legal,Counsel,Active,2026-02-22
U00575,User_575,Finance,Controller,Active,2026-02-23
U00576,User_576,Sales,Account Executive,Active,2026-03-16
U00577,User_577,Operations,Buyer,Active,2026-03-18
U00578,User_578,HR,HR Generalist,Active,2025-12-28
U00579,User_579,Finance,Finance Manager,Active,2026-02-11
U00580,User_580,Sales,Account Executive,Active,2026-02-10
U00581,User_581,Operations,Logistics Coordinator,Active,2026-01-28
U00582,User_582,Sales,Account Executive,Active,2026-01-10
U00583,User_583,HR,Recruiter,Active,2025-12-31
U00584,User_584,HR,HR Generalist,Active,2026-03-22
U00585,User_585,Sales,Sales Manager,Active,2026-03-20
U00586,User_586,IT,System Admin,Active,2026-03-18
U00587,User_587,Sales,Sales Manager,Active,2026-01-31
U00588,User_588,Sales,Account Executive,Active,2026-02-02
U00589,User_589,Legal,Legal Assistant,Active,2026-03-16
U00590,User_590,Operations,Logistics Coordinator,Terminated,2026-02-24
U00591,User_591,Legal,Legal Assistant,Active,2026-02-21
U00592,User_592,IT,IT Manager,Active,2026-02-04
U00593,User_593,Sales,Account Executive,Active,2026-01-25
U00594,User_594,IT,IT Manager,Active,2025-12-31
U00595,User_595,Operations,Logistics Coordinator,Active,2026-03-16
U00596,User_596,Legal,Legal Assistant,Active,2026-02-20
U00597,User_597,Operations,Buyer,Active,2026-03-15
U00598,User_598,Legal,Counsel,Active,2026-03-16
U00599,User_599,HR,Payroll Specialist,Active,2026-01-26
U00600,User_600,Finance,AP Clerk,Terminated,2026-01-16
U00601,User_601,IT,IT Manager,Active,2026-01-04
U00602,User_602,Sales,Sales Manager,Active,2026-01-15
U00603,User_603,IT,IT Manager,Active,2026-02-04
U00604,User_604,HR,Payroll Specialist,Active,2026-02-28
U00605,User_605,Sales,Sales Manager,Active,2026-03-23
U00606,User_606,Sales,Account Executive,Active,2026-02-24
U00607,User_607,HR,HR Generalist,Active,2026-03-17
U00608,User_608,Operations,Buyer,Terminated,2026-03-10
U00609,User_609,Sales,Account Executive,Active,2026-01-12
U00610,User_610,IT,Developer,Active,2026-01-23
U00611,User_611,Operations,Buyer,Active,2026-03-05
U00612,User_612,IT,System Admin,Terminated,2026-01-23
U00613,User_613,HR,Payroll Specialist,Active,2026-01-06
U00614,User_614,Operations,Logistics Coordinator,Terminated,2026-02-04
U00615,User_615,Legal,Counsel,Active,2026-01-04
U00616,User_616,IT,System Admin,Terminated,2026-03-15
U00617,User_617,Finance,Accountant,Active,2026-03-26
U00618,User_618,Operations,Logistics Coordinator,Active,2026-02-11
U00619,User_619,Operations,Logistics Coordinator,Active,2026-02-04
U00620,User_620,Operations,Warehouse Manager,Active,2026-02-01
U00621,User_621,HR,Recruiter,Active,2026-01-17
U00622,User_622,HR,Payroll Specialist,Active,2026-02-06
U00623,User_623,Operations,Buyer,Active,2026-02-11
U00624,User_624,Finance,Controller,Active,2026-03-27
U00625,User_625,IT,System Admin,Active,2026-03-16
U00626,User_626,IT,Security Analyst,Active,2026-01-07
U00627,User_627,Legal,Counsel,Active,2026-03-14
U00628,User_628,Operations,Buyer,Active,2026-01-12
U00629,User_629,IT,System Admin,Active,2026-02-25
U00630,User_630,Operations,Warehouse Manager,Active,2026-01-11
U00631,User_631,IT,IT Manager,Active,2026-01-28
U00632,User_632,Sales,Account Executive,Active,2026-02-15
U00633,User_633,Legal,Legal Assistant,Active,2026-03-15
U00634,User_634,IT,Developer,Active,2026-01-29
U00635,User_635,Finance,Finance Manager,Terminated,2026-01-13
U00636,User_636,IT,Security Analyst,Terminated,2026-03-02
U00637,User_637,IT,IT Manager,Active,2026-02-20
U00638,User_638,HR,HR Generalist,Active,2026-01-18
U00639,User_639,Finance,Finance Manager,Active,2026-02-14
U00640,User_640,Legal,Legal Assistant,Active,2026-02-13
U00641,User_641,Finance,Finance Manager,Active,2026-02-17
U00642,User_642,Finance,Controller,Active,2026-03-14
U00643,User_643,Legal,Counsel,Active,2026-02-16
U00644,User_644,Finance,Accountant,Active,2026-01-17
U00645,User_645,Sales,Sales Manager,Active,2026-01-13
U00646,User_646,Legal,Legal Assistant,Active,2026-03-20
U00647,User_647,HR,Payroll Specialist,Active,2026-02-02
U00648,User_648,Operations,Warehouse Manager,Active,2026-03-04
U00649,User_649,IT,IT Manager,Active,2026-02-19
U00650,User_650,Finance,Accountant,Active,2026-02-27
U00651,User_651,Sales,Sales Manager,Active,2026-01-20
U00652,User_652,Finance,Finance Manager,Active,2026-03-05
U00653,User_653,HR,Payroll Specialist,Active,2026-02-04
U00654,User_654,Finance,Accountant,Terminated,2026-02-23
U00655,User_655,Legal,Legal Assistant,Active,2026-03-05
U00656,User_656,Legal,Legal Assistant,Active,2026-01-21
U00657,User_657,IT,IT Manager,Active,2026-01-26
U00658,User_658,Operations,Buyer,Active,2026-02-27
U00659,User_659,Operations,Buyer,Active,2026-01-18
U00660,User_660,Operations,Warehouse Manager,Active,2026-03-11
U00661,User_661,Operations,Buyer,Terminated,2026-03-25
U00662,User_662,Sales,Sales Manager,Active,2026-01-01
U00663,User_663,Finance,Accountant,Active,2026-01-26
U00664,User_664,Sales,Account Executive,Active,2026-01-13
U00665,User_665,Operations,Logistics Coordinator,Active,2026-03-23
U00666,User_666,Finance,Controller,Active,2026-01-25
U00667,User_667,IT,IT Manager,Active,2026-03-06
U00668,User_668,Sales,Account Executive,Active,2026-01-10
U00669,User_669,Sales,Account Executive,Active,2026-02-20
U00670,User_670,HR,HR Generalist,Active,2026-03-23
U00671,User_671,Legal,Counsel,Active,2026-01-12
U00672,User_672,HR,Recruiter,Terminated,2026-03-03
U00673,User_673,IT,Developer,Active,2026-01-01
U00674,User_674,IT,IT Manager,Active,2026-03-15
U00675,User_675,Operations,Logistics Coordinator,Active,2026-02-03
U00676,User_676,Sales,Sales Manager,Active,2026-01-05
U00677,User_677,IT,Security Analyst,Terminated,2026-02-13
U00678,User_678,IT,IT Manager,Active,2026-02-12
U00679,User_679,Sales,Sales Manager,Active,2026-01-16
U00680,User_680,Legal,Legal Assistant,Active,2026-02-10
U00681,User_681,IT,Security Analyst,Active,2026-01-21
U00682,User_682,Finance,Accountant,Active,2026-01-20
U00683,User_683,IT,Security Analyst,Terminated,2025-12-29
U00684,User_684,Sales,Sales Manager,Active,2026-01-10
U00685,User_685,Legal,Legal Assistant,Terminated,2026-01-06
U00686,User_686,HR,Payroll Specialist,Active,2026-01-11
U00687,User_687,Sales,Account Executive,Active,2026-02-13
U00688,User_688,Finance,Accountant,Active,2026-02-19
U00689,User_689,Operations,Warehouse Manager,Terminated,2026-01-10
U00690,User_690,Operations,Logistics Coordinator,Active,2026-01-10
U00691,User_691,Legal,Legal Assistant,Active,2026-02-16
U00692,User_692,HR,HR Generalist,Active,2026-01-04
U00693,User_693,Operations,Logistics Coordinator,Active,2025-12-28
U00694,User_694,Legal,Legal Assistant,Terminated,2026-01-27
U00695,User_695,Sales,Account Executive,Active,2026-02-12
U00696,User_696,Operations,Buyer,Active,2026-02-23
U00697,User_697,Finance,Finance Manager,Active,2026-02-10
U00698,User_698,Operations,Warehouse Manager,Active,2026-03-04
U00699,User_699,Finance,Controller,Active,2026-02-23
U00700,User_700,IT,Security Analyst,Active,2026-01-12
U00701,User_701,Finance,Controller,Active,2026-02-13
U00702,User_702,HR,HR Generalist,Active,2026-03-13
U00703,User_703,Finance,Finance Manager,Active,2026-02-10
U00704,User_704,IT,Security Analyst,Active,2025-12-29
U00705,User_705,HR,Payroll Specialist,Active,2026-03-17
U00706,User_706,HR,Recruiter,Active,2026-01-16
U00707,User_707,Legal,Legal Assistant,Active,2026-03-26
U00708,User_708,Sales,Sales Manager,Active,2026-01-27
U00709,User_709,Finance,Accountant,Active,2026-02-14
U00710,User_710,Sales,Account Executive,Active,2026-02-14
U00711,User_711,HR,HR Generalist,Active,2026-01-22
U00712,User_712,Sales,Sales Manager,Active,2026-03-11
U00713,User_713,HR,Recruiter,Active,2026-01-20
U00714,User_714,Finance,Controller,Active,2026-03-05
U00715,User_715,IT,Security Analyst,Active,2026-02-06
U00716,User_716,Sales,Sales Manager,Active,2026-01-30
U00717,User_717,Finance,Accountant,Active,2026-01-29
U00718,User_718,HR,Payroll Specialist,Active,2026-02-02
U00719,User_719,IT,System Admin,Active,2026-01-02
U00720,User_720,HR,Payroll Specialist,Active,2026-03-24
U00721,User_721,Operations,Warehouse Manager,Active,2026-02-25
U00722,User_722,Legal,Legal Assistant,Active,2026-01-18
U00723,User_723,HR,HR Generalist,Active,2026-03-01
U00724,User_724,HR,HR Generalist,Active,2026-02-10
U00725,User_725,Legal,Counsel,Active,2026-01-12
U00726,User_726,Finance,Controller,Active,2026-01-26
U00727,User_727,HR,Recruiter,Active,2026-01-04
U00728,User_728,Sales,Sales Manager,Active,2026-01-05
U00729,User_729,Legal,Counsel,Active,2026-01-06
U00730,User_730,HR,HR Generalist,Active,2026-03-18
U00731,User_731,IT,System Admin,Active,2026-01-06
U00732,User_732,Finance,AP Clerk,Active,2026-02-13
U00733,User_733,Finance,Controller,Active,2026-02-21
U00734,User_734,Legal,Legal Assistant,Active,2026-03-16
U00735,User_735,Finance,Accountant,Active,2026-03-10
U00736,User_736,Operations,Logistics Coordinator,Active,2026-03-24
U00737,User_737,Legal,Legal Assistant,Active,2026-02-05
U00738,User_738,Legal,Counsel,Terminated,2026-01-14
U00739,User_739,Sales,Account Executive,Active,2026-01-02
U00740,User_740,Operations,Logistics Coordinator,Active,2026-03-10
U00741,User_741,IT,System Admin,Active,2026-02-07
U00742,User_742,Legal,Legal Assistant,Active,2026-01-02
U00743,User_743,IT,Developer,Active,2026-01-20
U00744,User_744,Legal,Counsel,Active,2026-02-26
U00745,User_745,Legal,Legal Assistant,Active,2026-02-21
U00746,User_746,Legal,Counsel,Active,2025-12-29
U00747,User_747,Finance,AP Clerk,Active,2026-03-03
U00748,User_748,IT,Security Analyst,Active,2026-03-12
U00749,User_749,HR,Recruiter,Active,2026-03-06
U00750,User_750,IT,Security Analyst,Active,2026-02-24
U00751,User_751,Sales,Account Executive,Active,2026-01-30
U00752,User_752,HR,Recruiter,Active,2026-02-15
U00753,User_753,Sales,Account Executive,Active,2026-01-09
U00754,User_754,HR,Payroll Specialist,Active,2026-01-30
U00755,User_755,Sales,Sales Manager,Active,2026-03-20
U00756,User_756,Operations,Logistics Coordinator,Terminated,2026-01-20
U00757,User_757,IT,Security Analyst,Active,2026-02-01
U00758,User_758,IT,Security Analyst,Active,2026-03-05
U00759,User_759,IT,System Admin,Active,2026-01-31
U00760,User_760,Operations,Warehouse Manager,Active,2026-02-14
U00761,User_761,Legal,Counsel,Active,2026-01-30
U00762,User_762,Legal,Legal Assistant,Terminated,2026-03-25
U00763,User_763,Sales,Sales Manager,Active,2026-03-12
U00764,User_764,IT,Security Analyst,Active,2025-12-31
U00765,User_765,HR,HR Generalist,Terminated,2026-03-01
U00766,User_766,HR,Payroll Specialist,Active,2026-03-15
U00767,User_767,Sales,Sales Manager,Active,2026-03-26
U00768,User_768,HR,HR Generalist,Active,2026-01-09
U00769,User_769,Legal,Legal Assistant,Active,2026-03-26
U00770,User_770,HR,HR Generalist,Active,2026-03-27
U00771,User_771,Sales,Account Executive,Active,2026-01-10
U00772,User_772,Finance,Accountant,Active,2026-03-24
U00773,User_773,Sales,Account Executive,Active,2025-12-29
U00774,User_774,Finance,Accountant,Active,2026-02-08
U00775,User_775,HR,Recruiter,Active,2026-02-12
U00776,User_776,Legal,Counsel,Active,2026-03-13
U00777,User_777,Legal,Counsel,Active,2026-02-18
U00778,User_778,Operations,Warehouse Manager,Active,2026-03-14
U00779,User_779,Legal,Counsel,Active,2026-01-21
U00780,User_780,Finance,AP Clerk,Active,2026-03-09
U00781,User_781,Finance,AP Clerk,Active,2026-03-22
U00782,User_782,HR,Payroll Specialist,Active,2026-01-17
U00783,User_783,Finance,Controller,Active,2026-03-24
U00784,User_784,Legal,Counsel,Active,2026-03-27
U00785,User_785,IT,Developer,Active,2026-02-28
U00786,User_786,Finance,Accountant,Active,2026-03-27
U00787,User_787,Finance,Accountant,Active,2026-01-24
U00788,User_788,Operations,Logistics Coordinator,Active,2025-12-30
U00789,User_789,Finance,Accountant,Active,2025-12-31
U00790,User_790,Operations,Buyer,Active,2026-02-06
U00791,User_791,Finance,Accountant,Active,2026-03-11
U00792,User_792,Operations,Buyer,Active,2026-01-24
U00793,User_793,Legal,Counsel,Active,2026-03-02
U00794,User_794,Legal,Counsel,Active,2026-01-22
U00795,User_795,Operations,Buyer,Active,2026-01-18
U00796,User_796,Sales,Sales Manager,Terminated,2026-01-31
U00797,User_797,Legal,Counsel,Active,2026-03-28
U00798,User_798,HR,HR Generalist,Active,2026-01-09
U00799,User_799,HR,Recruiter,Active,2026-01-25
U00800,User_800,Legal,Legal Assistant,Active,2026-01-21
U00801,User_801,Legal,Counsel,Active,2026-03-07
U00802,User_802,HR,HR Generalist,Active,2026-02-06
U00803,User_803,Finance,Finance Manager,Active,2026-03-17
U00804,User_804,Sales,Sales Manager,Terminated,2026-01-30
U00805,User_805,HR,HR Generalist,Active,2025-12-29
U00806,User_806,IT,Security Analyst,Terminated,2025-12-29
U00807,User_807,Operations,Buyer,Active,2026-01-10
U00808,User_808,Finance,Controller,Active,2026-03-25
U00809,User_809,Sales,Account Executive,Active,2026-03-08
U00810,User_810,HR,Recruiter,Active,2026-03-27
U00811,User_811,Sales,Sales Manager,Active,2026-02-01
U00812,User_812,Finance,AP Clerk,Active,2026-02-14
U00813,User_813,Operations,Buyer,Active,2026-02-16
U00814,User_814,HR,Payroll Specialist,Active,2026-02-14
U00815,User_815,Legal,Counsel,Active,2025-12-31
U00816,User_816,IT,System Admin,Active,2026-02-09
